sample_name,sample_type,component_group_name,replicate_group_name,component_name,batch_name,rack_number,plate_number,pos_number,inj_number,dilution_factor,inj_volume,inj_volume_units,operator_name,acq_method_name,proc_method_name,original_filename,acquisition_date_and_time,scan_polarity,scan_mass_low,scan_mass_high,injection_name,used_,peak_apex_int,RT,absolute_difference
ID_13_rep1,Unknown,His_440,,His_443,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2346.800049,1066.079712,
ID_13_rep1,Unknown,His_440,,His_444,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,696.857788,1066.079712,
ID_13_rep1,Unknown,His_440,,His_445,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,198.102402,1066.079712,
ID_13_rep1,Unknown,His_440,,His_446,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,96.362663,1066.079712,
ID_13_rep1,Unknown,His_440,,His_440,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,337.977966,1047.897095,
ID_13_rep1,Unknown,His_440,,His_441,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,208.360611,1047.897095,
ID_13_rep1,Unknown,His_440,,His_442,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,100.344833,1047.897095,
ID_13_rep1,Unknown,His_440,,His_443,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,65.838631,1047.897095,
ID_13_rep1,Unknown,His_440,,His_444,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,110.657578,1047.897095,
ID_13_rep1,Unknown,His_440,,His_445,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,159.199097,1047.897095,
ID_13_rep1,Unknown,His_440,,His_446,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,336.395325,1047.897095,
ID_13_rep1,Unknown,His_440,,His_440,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,121.184387,1034.245605,
ID_13_rep1,Unknown,His_440,,His_441,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,114.318565,1034.245605,
ID_13_rep1,Unknown,His_440,,His_442,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,77.800034,1034.245605,
ID_13_rep1,Unknown,His_440,,His_443,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,138.550812,1034.245605,
ID_13_rep1,Unknown,His_440,,His_444,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,118.001312,1034.245605,
ID_13_rep1,Unknown,His_440,,His_445,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,90.063194,1034.245605,
ID_13_rep1,Unknown,His_440,,His_446,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,49.501499,1034.245605,
ID_13_rep1,Unknown,His_440,,His_440,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,286.483124,1051.148804,
ID_13_rep1,Unknown,His_440,,His_441,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,853.276306,1051.148804,
ID_13_rep1,Unknown,His_440,,His_442,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,262.396698,1051.148804,
ID_13_rep1,Unknown,His_440,,His_443,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,249.881882,1051.148804,
ID_13_rep1,Unknown,His_440,,His_444,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,139.546509,1051.148804,
ID_13_rep1,Unknown,His_440,,His_445,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,165.814346,1051.148804,
ID_13_rep1,Unknown,His_440,,His_446,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,60.327393,1051.148804,
ID_13_rep1,Unknown,His_440,,His_440,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,86.533714,1031.340576,
ID_13_rep1,Unknown,His_440,,His_441,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,133.872849,1031.340576,
ID_13_rep1,Unknown,His_440,,His_442,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,79.638115,1031.340576,
ID_13_rep1,Unknown,His_440,,His_443,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,122.906303,1031.340576,
ID_13_rep1,Unknown,His_440,,His_444,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,30.510601,1031.340576,
ID_13_rep1,Unknown,His_440,,His_445,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,25.213783,1031.340576,
ID_13_rep1,Unknown,His_440,,His_446,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,33.453403,1031.340576,
ID_13_rep1,Unknown,Ile_274,,Ile_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,749542.625000,395.033386,
ID_13_rep1,Unknown,Ile_274,,Ile_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,1322493.750000,395.033386,
ID_13_rep1,Unknown,Ile_274,,Ile_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,907296.562500,395.033386,
ID_13_rep1,Unknown,Ile_274,,Ile_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,327439.562500,395.033386,
ID_13_rep1,Unknown,Ile_274,,Ile_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,90128.421875,395.033386,
ID_13_rep1,Unknown,Ile_274,,Ile_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,18450.605469,395.033386,
ID_13_rep1,Unknown,Ile_274,,Ile_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,423.330292,401.171570,
ID_13_rep1,Unknown,Ile_274,,Ile_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,415.533234,401.171570,
ID_13_rep1,Unknown,Ile_274,,Ile_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,22501.156250,401.171570,
ID_13_rep1,Unknown,Ile_274,,Ile_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,19916.046875,401.171570,
ID_13_rep1,Unknown,Ile_274,,Ile_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,5598.690430,401.171570,
ID_13_rep1,Unknown,Ile_274,,Ile_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2088.793701,401.171570,
ID_13_rep1,Unknown,Ile_274,,Ile_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,491.901642,379.062439,
ID_13_rep1,Unknown,Ile_274,,Ile_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,468.461487,379.062439,
ID_13_rep1,Unknown,Ile_274,,Ile_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,29921.111328,379.062439,
ID_13_rep1,Unknown,Ile_274,,Ile_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,26123.449219,379.062439,
ID_13_rep1,Unknown,Ile_274,,Ile_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,7317.176270,379.062439,
ID_13_rep1,Unknown,Ile_274,,Ile_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2688.525391,379.062439,
ID_13_rep1,Unknown,Ile_274,,Ile_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,8161.820312,423.260376,
ID_13_rep1,Unknown,Ile_274,,Ile_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,12062.244141,423.260376,
ID_13_rep1,Unknown,Ile_274,,Ile_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,7510.404785,423.260376,
ID_13_rep1,Unknown,Ile_274,,Ile_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2366.633789,423.260376,
ID_13_rep1,Unknown,Ile_274,,Ile_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,682.468323,423.260376,
ID_13_rep1,Unknown,Ile_274,,Ile_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,474.898590,423.260376,
ID_13_rep1,Unknown,Ile_274,,Ile_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,240.091675,382.508820,
ID_13_rep1,Unknown,Ile_274,,Ile_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,371.514587,382.508820,
ID_13_rep1,Unknown,Ile_274,,Ile_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,3988.464111,382.508820,
ID_13_rep1,Unknown,Ile_274,,Ile_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2933.604004,382.508820,
ID_13_rep1,Unknown,Ile_274,,Ile_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,1055.795288,382.508820,
ID_13_rep1,Unknown,Ile_274,,Ile_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,366.435150,382.508820,
ID_13_rep1,Unknown,Ile_274,,Ile_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,1425.676880,427.434875,
ID_13_rep1,Unknown,Ile_274,,Ile_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,740.846558,427.434875,
ID_13_rep1,Unknown,Ile_274,,Ile_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,1369.673462,427.434875,
ID_13_rep1,Unknown,Ile_274,,Ile_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,913.453064,427.434875,
ID_13_rep1,Unknown,Ile_274,,Ile_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,389.412018,427.434875,
ID_13_rep1,Unknown,Ile_274,,Ile_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,270.459381,427.434875,
ID_13_rep1,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,1258081.875000,370.626984,
ID_13_rep1,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2596715.500000,370.626984,
ID_13_rep1,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2189058.750000,370.626984,
ID_13_rep1,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,923761.812500,370.626984,
ID_13_rep1,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,251070.625000,370.626984,
ID_13_rep1,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,56560.500000,370.626984,
ID_13_rep1,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,749542.625000,395.033386,
ID_13_rep1,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,1322493.750000,395.033386,
ID_13_rep1,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,907296.562500,395.033386,
ID_13_rep1,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,327478.437500,395.033386,
ID_13_rep1,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,90128.421875,395.033386,
ID_13_rep1,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,18450.605469,395.033386,
ID_13_rep1,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,491.901642,379.062378,
ID_13_rep1,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,468.461487,379.062378,
ID_13_rep1,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,29921.111328,379.062378,
ID_13_rep1,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,26162.333984,379.062378,
ID_13_rep1,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,7317.176270,379.062378,
ID_13_rep1,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2688.525391,379.062378,
ID_13_rep1,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,1502.836548,350.786316,
ID_13_rep1,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,944.144409,350.786316,
ID_13_rep1,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,118.991158,350.786316,
ID_13_rep1,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,65770.578125,350.786316,
ID_13_rep1,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,72822.640625,350.786316,
ID_13_rep1,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,21409.968750,350.786316,
ID_13_rep1,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,423.330292,401.172455,
ID_13_rep1,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,348.238800,401.172455,
ID_13_rep1,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,22501.156250,401.172455,
ID_13_rep1,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,19954.931641,401.172455,
ID_13_rep1,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,5598.690430,401.172455,
ID_13_rep1,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,2088.793701,401.172455,
ID_13_rep1,Unknown,Lys_329,,Lys_329,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_13_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_13_rep1_1_fluxaca_1900-01-01_000000,false,30661.898438,895.446350,
